EMAIL,FIRSTNAME,LASTNAME,SMS,DOB,ORDER_ID
abc0@gmail.com,abc,def,9800000001,2022-11-11 10:42:53 +0000 UTC,0
abc1@gmail.com,abc,def,9800000002,2022-11-11 10:42:53 +0000 UTC,1
abc2@gmail.com,abc,def,9800000003,2022-11-11 10:42:53 +0000 UTC,2
abc3@gmail.com,abc,def,9800000004,2022-11-11 10:42:53 +0000 UTC,3
abc4@gmail.com,abc,def,9800000005,2022-11-11 10:42:53 +0000 UTC,4
abc5@gmail.com,abc,def,9800000006,2022-11-11 10:42:53 +0000 UTC,5
abc6@gmail.com,abc,def,9800000007,2022-11-11 10:42:53 +0000 UTC,6
abc7@gmail.com,abc,def,9800000008,2022-11-11 10:42:53 +0000 UTC,7
abc8@gmail.com,abc,def,9800000009,2022-11-11 10:42:53 +0000 UTC,8
abc9@gmail.com,abc,def,9800000010,2022-11-11 10:42:53 +0000 UTC,9
abc10@gmail.com,abc,def,9800000011,2022-11-11 10:42:53 +0000 UTC,10
abc11@gmail.com,abc,def,9800000012,2022-11-11 10:42:53 +0000 UTC,11
abc12@gmail.com,abc,def,9800000013,2022-11-11 10:42:53 +0000 UTC,12
abc13@gmail.com,abc,def,9800000014,2022-11-11 10:42:53 +0000 UTC,13
abc14@gmail.com,abc,def,9800000015,2022-11-11 10:42:53 +0000 UTC,14
abc15@gmail.com,abc,def,9800000016,2022-11-11 10:42:53 +0000 UTC,15
abc16@gmail.com,abc,def,9800000017,2022-11-11 10:42:53 +0000 UTC,16
abc17@gmail.com,abc,def,9800000018,2022-11-11 10:42:53 +0000 UTC,17
abc18@gmail.com,abc,def,9800000019,2022-11-11 10:42:53 +0000 UTC,18
abc19@gmail.com,abc,def,9800000020,2022-11-11 10:42:53 +0000 UTC,19
abc20@gmail.com,abc,def,9800000021,2022-11-11 10:42:53 +0000 UTC,20
abc21@gmail.com,abc,def,9800000022,2022-11-11 10:42:53 +0000 UTC,21
abc22@gmail.com,abc,def,9800000023,2022-11-11 10:42:53 +0000 UTC,22
abc23@gmail.com,abc,def,9800000024,2022-11-11 10:42:53 +0000 UTC,23
abc24@gmail.com,abc,def,9800000025,2022-11-11 10:42:53 +0000 UTC,24
abc25@gmail.com,abc,def,9800000026,2022-11-11 10:42:53 +0000 UTC,25
abc26@gmail.com,abc,def,9800000027,2022-11-11 10:42:53 +0000 UTC,26
abc27@gmail.com,abc,def,9800000028,2022-11-11 10:42:53 +0000 UTC,27
abc28@gmail.com,abc,def,9800000029,2022-11-11 10:42:53 +0000 UTC,28
abc29@gmail.com,abc,def,9800000030,2022-11-11 10:42:53 +0000 UTC,29
